103;247;238;174;land;false;plains;1
104;201;65;252;land;false;mountain;1
105;154;150;251;land;false;plains;1
106;139;173;214;land;false;plains;1
107;243;76;202;land;false;forest;1
108;240;72;231;land;false;mountain;1
109;216;233;190;land;false;hills;1
110;199;123;224;land;false;forest;1
111;91;210;220;land;false;hills;1
112;216;197;160;land;false;forest;1
113;123;222;169;land;false;plains;1
114;248;135;134;land;false;forest;1
115;91;189;221;land;false;mountain;1
116;229;233;180;land;false;forest;1
117;152;207;230;land;false;mountain;1
118;245;34;234;land;false;forest;1
119;244;162;117;land;false;jungle;1
120;241;122;243;land;false;jungle;1
121;234;166;225;land;false;plains;1
122;183;196;213;land;false;plains;1
123;197;149;239;land;false;plains;1
124;238;198;75;land;false;plains;1
125;207;62;249;land;false;hills;1
126;174;151;194;land;false;hills;1
127;208;137;174;land;false;plains;1
128;201;188;140;land;false;marsh;1
129;220;245;229;land;false;plains;1
130;161;147;194;land;false;hills;1
131;44;238;239;land;false;jungle;1
132;237;41;231;land;false;plains;1
133;182;168;239;land;false;plains;1
134;242;91;172;land;false;mountain;1
135;254;243;248;land;false;plains;1
136;226;157;185;land;false;mountain;1
137;187;251;68;land;false;mountain;1
138;225;226;153;land;false;forest;1
139;235;55;223;land;false;plains;1
140;131;246;194;land;false;hills;1
141;250;244;245;land;false;plains;1
142;214;225;194;land;false;mountain;1
143;183;219;161;land;false;plains;1
144;208;194;124;land;true;plains;1
145;68;254;252;land;false;hills;1
146;201;122;237;land;false;mountain;1
147;221;174;196;land;true;plains;1
148;185;158;193;land;false;plains;1
149;230;95;233;land;false;plains;1
150;253;215;246;land;false;plains;1
151;226;221;200;land;false;plains;1
152;230;116;193;land;false;mountain;1
153;154;139;230;land;false;plains;1
154;220;218;131;land;false;plains;1
155;253;246;197;land;false;urban;1
156;222;110;182;land;false;mountain;1
157;215;180;117;land;false;forest;1
158;243;53;238;land;false;forest;1
159;251;236;118;land;false;mountain;1
160;245;182;84;land;false;mountain;1
161;246;138;190;land;false;forest;1
162;230;210;97;land;true;plains;1
163;130;193;196;land;false;desert;1
164;205;144;206;land;false;forest;1
165;240;211;190;land;false;plains;1
166;244;163;247;land;false;jungle;1
167;248;209;52;land;false;plains;1
168;35;243;236;land;false;plains;1
169;177;184;247;land;false;plains;1
170;214;228;141;land;false;hills;1
171;253;242;158;land;false;plains;1
172;144;169;202;land;false;hills;1
173;103;252;253;land;false;plains;1
174;125;155;242;land;false;hills;1
175;134;249;172;land;false;desert;1
176;138;201;236;land;false;hills;1
177;128;221;224;land;false;forest;1
178;212;65;243;land;false;forest;1
179;234;206;142;land;false;jungle;1
180;216;101;191;land;false;hills;1
181;203;200;122;land;false;mountain;1
182;217;150;214;land;false;forest;1
183;168;200;138;land;false;plains;1
184;214;216;137;land;false;hills;1
185;214;191;238;land;false;plains;1
186;223;235;238;land;false;hills;1
187;244;211;160;land;false;hills;1
188;206;223;135;land;false;plains;1
189;179;70;252;land;false;plains;1
190;229;100;227;land;false;mountain;1
191;211;221;85;land;false;hills;1
192;178;219;201;land;false;forest;1
193;185;205;236;land;false;forest;1
194;205;165;252;land;false;mountain;1
195;234;205;196;land;false;forest;1
196;240;214;102;land;false;forest;1
197;157;221;127;land;false;hills;1
198;205;147;249;land;true;plains;1
199;248;150;221;land;false;urban;1
200;108;210;224;land;false;plains;1
201;94;246;245;land;false;plains;1
202;139;191;214;land;false;plains;1
203;196;247;173;land;true;plains;1
204;70;218;225;land;false;plains;1
205;232;207;99;land;true;jungle;1
206;172;214;199;land;true;plains;1
207;253;131;201;land;false;hills;1
208;111;252;234;land;false;plains;1
209;239;180;133;land;false;hills;1
210;114;243;248;land;false;plains;1
211;230;254;210;land;false;plains;1
212;236;254;11;land;false;forest;1
213;150;244;251;land;false;forest;1
214;228;220;85;land;false;hills;1
215;196;233;170;land;false;forest;1
216;222;115;180;land;false;desert;1
217;244;124;211;land;false;forest;1
218;210;239;247;land;false;plains;1
219;110;229;244;land;false;plains;1
220;139;198;183;land;false;plains;1
221;201;175;251;land;false;plains;1
222;202;107;245;land;false;forest;1
223;219;111;173;land;false;mountain;1
224;63;207;231;land;false;hills;1
225;203;254;46;land;false;urban;1
226;221;43;247;land;false;mountain;1
227;209;247;106;land;false;hills;1
228;243;143;152;land;false;plains;1
229;224;231;122;land;true;plains;1
230;240;95;184;land;false;plains;1
231;214;106;195;land;false;hills;1
232;107;248;226;land;false;plains;1
233;215;163;192;land;false;forest;1
234;216;151;209;land;false;hills;1
235;209;171;208;land;false;plains;1
236;113;243;176;land;false;forest;1
237;129;152;225;land;false;hills;1
238;182;162;174;land;false;plains;1
239;110;233;194;land;true;plains;1
240;212;200;244;land;false;jungle;1
241;244;252;166;land;false;forest;1
242;187;157;216;land;false;forest;1
243;233;151;211;land;false;plains;1
244;159;178;224;land;false;forest;1
245;198;173;164;land;false;mountain;1
246;227;72;205;land;false;plains;1
247;234;175;147;land;false;marsh;1
248;174;215;154;land;false;hills;1
249;217;221;140;land;false;hills;1
250;222;219;186;land;false;urban;1
251;178;171;222;land;false;forest;1
252;193;136;185;land;false;plains;1
253;181;115;229;land;false;forest;1
254;190;248;202;land;false;plains;1
255;254;248;223;land;false;plains;1
256;212;242;150;land;false;plains;1
257;226;65;215;land;false;forest;1
258;77;234;209;land;false;hills;1
259;131;225;223;land;false;marsh;1
260;249;83;226;land;false;plains;1
261;247;195;237;land;false;desert;1
262;218;179;177;land;false;hills;1
263;134;205;209;land;false;forest;1
264;149;229;172;land;false;plains;1
265;191;253;141;land;false;hills;1
266;229;250;158;land;true;forest;1
267;162;195;204;land;false;forest;1
268;191;201;251;land;false;marsh;1
269;216;237;54;land;false;jungle;1
270;171;252;194;land;false;forest;1
271;235;222;234;land;false;plains;1
272;163;144;242;land;false;forest;1
273;165;215;238;land;false;hills;1
274;184;204;175;land;false;plains;1
275;42;247;217;land;false;hills;1
276;201;184;174;land;false;forest;1
277;71;249;202;land;false;forest;1
278;210;218;209;land;true;forest;1
279;226;153;180;land;false;plains;1
280;84;217;243;land;false;hills;1
281;150;229;208;land;false;forest;1
282;207;175;247;land;true;plains;1
283;226;111;167;land;false;marsh;1
284;245;106;212;land;false;mountain;1
285;246;198;99;land;false;forest;1
286;143;210;229;land;false;mountain;1
287;233;224;132;land;false;hills;1
288;156;254;162;land;false;forest;1
289;189;159;165;land;false;plains;1
290;190;108;203;land;false;forest;1
291;155;193;239;land;false;plains;1
292;226;189;96;land;false;plains;1
293;240;254;211;land;false;hills;1
294;254;244;8;land;false;mountain;1
295;143;240;223;land;false;forest;1
296;196;232;216;land;false;plains;1
297;233;128;177;land;false;forest;1
298;195;127;247;land;false;mountain;1
299;222;241;137;land;false;hills;1
300;154;166;201;land;false;plains;1
301;251;125;247;land;false;urban;1
302;225;132;196;land;false;plains;1
303;196;238;137;land;false;forest;1
304;226;161;142;land;true;plains;1
305;203;99;225;land;false;hills;1
306;244;252;21;land;false;plains;1
307;254;241;28;land;false;hills;1
308;108;197;247;land;false;plains;1
309;222;186;210;land;false;forest;1
310;240;253;171;land;false;forest;1
311;200;142;243;land;false;mountain;1
312;230;194;112;land;false;forest;1
313;113;241;156;land;false;plains;1
314;85;240;216;land;false;plains;1
315;128;153;237;land;false;plains;1
316;232;110;238;land;false;forest;1
317;192;99;224;land;false;hills;1
318;219;225;210;land;false;hills;1
319;161;174;248;land;false;mountain;1
320;207;193;115;land;true;plains;1
321;204;174;157;land;false;marsh;1
322;252;162;110;land;false;hills;1
323;96;226;193;land;false;mountain;1
324;245;191;213;land;false;plains;1
325;216;162;177;land;false;plains;1
326;168;205;240;land;false;hills;1
327;174;192;206;land;false;plains;1
328;142;243;179;land;false;plains;1
329;227;111;198;land;false;forest;1
330;168;172;181;land;false;plains;1
331;158;171;196;land;false;forest;1
332;96;233;249;land;false;plains;1
333;247;149;244;land;false;hills;1
334;148;149;211;land;false;forest;1
335;245;100;242;land;true;plains;1
336;208;168;125;land;false;marsh;1
337;146;233;231;land;true;forest;1
338;237;155;160;land;false;hills;1
339;66;219;216;land;false;plains;1
340;151;252;114;land;false;mountain;1
341;104;240;224;land;false;hills;1
342;175;191;166;land;false;desert;1
343;177;193;164;land;false;plains;1
344;108;252;173;land;false;plains;1
345;234;245;102;land;false;plains;1
346;65;195;242;land;false;marsh;1
347;222;202;121;land;false;hills;1
348;102;215;197;land;false;hills;1
349;243;147;175;land;false;mountain;1
350;182;187;191;land;false;plains;1
351;175;148;201;land;false;hills;1
352;108;178;236;land;false;plains;1
353;244;187;169;land;false;hills;1
354;154;108;253;land;false;hills;1
355;211;98;247;land;false;plains;1
356;242;233;230;land;true;plains;1
357;236;171;186;land;false;mountain;1
358;210;130;209;land;false;forest;1
359;176;243;140;land;false;desert;1
360;206;131;242;land;false;urban;1
361;176;178;217;land;false;hills;1
362;229;195;199;land;false;mountain;1
363;107;160;243;land;false;mountain;1
364;215;205;254;land;false;mountain;1
365;156;167;237;land;false;plains;1
366;181;219;175;land;false;forest;1
367;232;218;127;land;false;forest;1
368;179;237;96;land;false;hills;1
369;189;254;77;land;false;plains;1
370;222;229;191;land;false;desert;1
371;241;194;215;land;false;plains;1
372;163;177;183;land;false;forest;1
373;197;146;193;land;false;forest;1
374;195;190;177;land;false;plains;1
375;95;234;223;land;false;marsh;1
376;202;232;104;land;false;mountain;1
377;221;234;109;land;false;forest;1
378;148;162;243;land;false;hills;1
379;138;207;165;land;false;forest;1
380;197;133;223;land;false;forest;1
381;157;127;231;land;false;plains;1
382;239;59;251;land;false;plains;1
383;214;158;173;land;false;mountain;1
384;158;159;240;land;false;plains;1
385;142;132;251;land;false;mountain;1
386;218;188;119;land;false;mountain;1
387;225;154;139;land;false;hills;1
388;228;186;145;land;false;forest;1
389;250;180;240;land;false;plains;1
390;200;199;110;land;false;mountain;1
391;242;69;216;land;false;plains;1
392;223;216;159;land;false;plains;1
393;175;124;209;land;false;plains;1
394;253;248;92;land;false;urban;1
395;130;233;193;land;false;plains;1
396;232;138;154;land;false;plains;1
397;102;243;194;land;false;mountain;1
398;248;85;179;land;false;mountain;1
399;243;143;146;land;false;hills;1
400;194;165;239;land;false;jungle;1
401;164;228;128;land;true;plains;1
402;200;215;248;land;false;forest;1
403;95;198;245;land;false;forest;1
404;249;238;145;land;false;hills;1
405;223;160;222;land;false;desert;1
406;166;215;228;land;false;plains;1
407;193;216;103;land;false;forest;1
408;238;197;172;land;false;plains;1
409;156;139;227;land;false;plains;1
410;223;128;206;land;false;hills;1
411;203;195;218;land;false;forest;1
412;104;193;250;land;false;plains;1
413;194;205;169;land;false;forest;1
414;213;120;182;land;false;hills;1
415;177;125;229;land;false;plains;1
416;247;208;143;land;false;plains;1
417;248;125;173;land;false;hills;1
418;244;129;189;land;false;mountain;1
419;143;210;177;land;true;plains;1
420;232;250;101;land;false;forest;1
421;165;197;226;land;false;jungle;1
422;192;195;192;land;false;hills;1
423;243;229;46;land;false;forest;1
424;131;207;194;land;false;forest;1
425;99;198;249;land;false;mountain;1
426;192;227;111;land;false;plains;1
427;191;179;208;land;false;plains;1
428;189;210;227;land;false;plains;1
429;211;238;190;land;false;plains;1
430;215;231;183;land;false;desert;1
431;212;156;204;land;false;plains;1
432;106;238;212;land;false;plains;1
433;230;224;127;land;false;plains;1
434;254;226;87;land;false;forest;1
435;179;209;251;land;false;plains;1
436;91;178;242;land;false;hills;1
437;223;123;235;land;false;forest;1
438;167;252;90;land;false;plains;1
439;166;138;219;land;true;plains;1
440;208;201;198;land;false;marsh;1
441;171;192;234;land;false;hills;1
442;108;253;179;land;false;hills;1
443;126;241;147;land;false;plains;1
444;131;170;209;land;false;forest;1
445;59;227;235;land;false;forest;1
446;225;230;113;land;false;forest;1
447;176;246;243;land;true;urban;1
448;213;180;121;land;false;forest;1
449;185;250;138;land;false;desert;1
450;90;196;219;land;false;mountain;1
451;254;96;238;land;false;forest;1
452;211;126;232;land;false;plains;1
453;227;230;90;land;false;hills;1
454;183;231;209;land;false;hills;1
455;144;218;178;land;false;forest;1
456;46;243;243;land;false;urban;1
457;219;216;155;land;false;plains;1
458;234;68;242;land;false;hills;1
459;234;174;199;land;false;plains;1
460;160;229;218;land;false;hills;1
461;251;200;118;land;false;forest;1
462;86;231;196;land;false;hills;1
463;186;238;123;land;false;hills;1
464;244;144;197;land;false;hills;1
465;254;131;244;land;false;forest;1
466;180;206;164;land;false;plains;1
467;62;249;205;land;false;desert;1
468;233;171;254;land;false;hills;1
469;241;97;251;land;false;mountain;1
470;229;186;243;land;false;plains;1
471;173;206;227;land;false;plains;1
472;227;244;232;land;false;plains;1
473;167;230;220;land;false;forest;1
474;244;237;235;land;false;plains;1
475;122;197;246;land;true;plains;1
476;210;104;244;land;false;mountain;1
477;200;134;241;land;false;forest;1
478;71;208;245;land;false;desert;1
479;145;249;145;land;false;hills;1
480;238;193;159;land;false;plains;1
481;243;188;224;land;false;hills;1
482;231;190;204;land;false;plains;1
483;153;155;203;land;false;hills;1
484;186;199;121;land;false;plains;1
485;154;216;162;land;false;plains;1
486;101;244;186;land;false;mountain;1
487;237;215;122;land;false;mountain;1
488;147;137;251;land;false;hills;1
489;244;198;202;land;false;hills;1
490;250;88;241;land;false;forest;1
491;92;238;247;land;false;urban;1
492;232;189;124;land;false;hills;1
493;42;242;236;land;false;mountain;1
494;197;205;117;land;false;mountain;1
495;192;150;220;land;false;forest;1
496;125;208;222;land;true;urban;1
497;190;153;219;land;false;mountain;1
498;213;67;232;land;false;forest;1
499;100;201;241;land;false;plains;1
500;149;236;127;land;true;urban;1
501;143;223;207;land;false;marsh;1
502;167;163;202;land;false;hills;1
503;240;200;178;land;false;jungle;1
504;215;241;48;land;false;forest;1
505;254;132;191;land;false;mountain;1
506;203;209;193;land;false;mountain;1
507;223;249;150;land;false;forest;1
508;166;240;242;land;false;forest;1
509;208;220;86;land;true;plains;1
510;29;236;243;land;false;mountain;1
511;197;190;194;land;false;forest;1
512;245;74;214;land;false;hills;1
513;217;142;231;land;false;hills;1
514;96;233;251;land;false;plains;1
515;199;184;139;land;false;mountain;1
516;170;163;183;land;false;jungle;1
517;246;75;187;land;false;urban;1
518;252;196;153;land;false;mountain;1
519;131;224;163;land;true;plains;1
520;204;147;230;land;true;urban;1
521;218;194;217;land;false;urban;1
522;114;195;243;land;true;plains;1
523;236;169;199;land;false;desert;1
524;101;254;251;land;false;forest;1
525;215;232;64;land;false;forest;1
526;221;146;134;land;false;plains;1
527;139;240;183;land;false;plains;1
528;198;193;125;land;true;plains;1
529;241;177;198;land;false;plains;1
530;213;230;156;land;false;desert;1
531;156;212;235;land;false;plains;1
532;250;199;193;land;false;forest;1
533;175;215;209;land;true;plains;1
534;157;156;228;land;false;plains;1
535;158;219;148;land;false;plains;1
536;209;213;81;land;false;plains;1
537;139;205;229;land;false;plains;1
538;161;228;236;land;true;plains;1
539;234;164;159;land;false;forest;1
540;237;214;233;land;false;urban;1
541;190;174;177;land;false;plains;1
542;231;142;129;land;false;urban;1
543;210;240;208;land;false;desert;1
544;231;247;120;land;false;mountain;1
545;208;86;239;land;false;forest;1
546;231;190;113;land;true;plains;1
547;115;229;230;land;false;forest;1
548;229;171;185;land;false;mountain;1
549;236;217;194;land;false;hills;1
550;243;137;222;land;false;plains;1
551;240;151;208;land;true;forest;1
552;167;203;134;land;false;plains;1
553;249;158;242;land;false;mountain;1
554;254;149;169;land;false;forest;1
555;163;185;195;land;true;plains;1
556;234;223;234;land;true;urban;1
557;196;139;188;land;false;forest;1
558;70;251;212;land;false;plains;1
559;212;142;188;land;false;mountain;1
560;169;209;162;land;false;plains;1
561;206;159;251;land;false;forest;1
562;150;227;164;land;false;plains;1
563;180;123;212;land;false;mountain;1
564;125;194;249;land;false;plains;1
565;153;235;128;land;false;hills;1
566;73;231;218;land;false;urban;1
567;220;193;168;land;false;mountain;1
568;139;151;214;land;false;hills;1
569;77;246;229;land;false;plains;1
570;167;203;230;land;false;hills;1
571;198;240;108;land;false;mountain;1
572;207;122;194;land;false;forest;1
573;248;184;160;land;false;hills;1
574;201;184;253;land;false;plains;1
575;115;221;168;land;false;hills;1
576;108;181;242;land;false;plains;1
577;231;246;104;land;false;hills;1
578;185;227;175;land;false;plains;1
579;160;197;188;land;false;plains;1
580;253;189;104;land;false;plains;1
581;132;240;196;land;false;plains;1
582;82;245;192;land;false;plains;1
583;119;242;221;land;false;marsh;1
584;134;222;146;land;false;forest;1
585;113;248;157;land;false;jungle;1
586;161;157;227;land;false;desert;1
587;160;199;182;land;false;desert;1
588;203;226;92;land;false;plains;1
589;108;244;227;land;false;mountain;1
590;205;234;103;land;false;forest;1
591;231;186;89;land;false;forest;1
592;208;245;50;land;false;forest;1
593;238;25;246;land;false;mountain;1
594;215;251;149;land;false;mountain;1
595;189;140;178;land;false;plains;1
596;107;206;253;land;false;hills;1
597;105;245;182;land;false;mountain;1
598;222;240;82;land;false;forest;1
599;70;210;253;land;false;forest;1
600;203;179;127;land;true;plains;1
601;175;203;208;land;false;hills;1
602;200;228;134;land;false;plains;1
603;70;208;249;land;false;plains;1
604;235;223;88;land;false;plains;1
605;143;197;169;land;false;plains;1
606;242;58;211;land;false;plains;1
607;150;176;196;land;false;desert;1
608;205;227;146;land;false;forest;1
609;249;24;235;land;false;forest;1
610;163;216;175;land;false;forest;1
611;214;196;155;land;false;forest;1
612;236;195;214;land;false;plains;1
613;142;165;248;land;false;plains;1
614;236;116;188;land;false;hills;1
615;147;222;235;land;false;forest;1
616;233;155;165;land;false;plains;1
617;97;223;217;land;false;plains;1
618;186;227;131;land;false;forest;1
619;129;219;248;land;false;jungle;1
620;208;247;188;land;false;urban;1
621;51;246;254;land;false;plains;1
622;227;245;126;land;false;plains;1
623;162;222;134;land;false;marsh;1
624;162;244;247;land;false;plains;1
625;150;219;251;land;false;hills;1
626;60;251;246;land;false;mountain;1
627;244;90;235;land;false;plains;1
628;180;225;140;land;false;hills;1
629;79;236;233;land;false;forest;1
630;176;163;193;land;false;marsh;1
631;196;187;184;land;false;mountain;1
632;248;124;252;land;false;plains;1
633;226;150;151;land;true;desert;1
634;233;160;220;land;false;forest;1
635;217;224;193;land;false;mountain;1
636;99;245;243;land;false;plains;1
637;97;195;239;land;false;urban;1
638;247;140;208;land;false;mountain;1
639;251;87;205;land;false;mountain;1
640;230;177;131;land;false;plains;1
641;227;134;151;land;false;forest;1
642;130;239;241;land;false;mountain;1
643;249;156;124;land;false;hills;1
644;198;232;213;land;true;plains;1
645;216;104;204;land;false;plains;1
646;204;230;199;land;false;plains;1
647;205;226;235;land;false;plains;1
648;227;191;187;land;false;plains;1
649;216;200;226;land;false;hills;1
650;158;182;233;land;false;hills;1
651;242;129;193;land;false;hills;1
652;209;196;224;land;false;forest;1
653;230;205;130;land;false;plains;1
654;220;235;47;land;false;plains;1
655;155;177;194;land;false;plains;1
656;205;119;248;land;false;plains;1
657;106;253;229;land;false;hills;1
658;149;166;218;land;false;mountain;1
659;150;200;176;land;false;plains;1
660;99;203;215;land;false;mountain;1
661;102;218;241;land;false;forest;1
662;209;66;238;land;false;hills;1
663;140;185;189;land;false;hills;1
664;232;140;142;land;false;jungle;1
665;246;237;42;land;false;hills;1
666;243;95;245;land;false;forest;1
667;218;101;193;land;false;hills;1
668;253;169;170;land;false;forest;1
669;146;194;188;land;false;marsh;1
670;169;223;130;land;false;plains;1
671;159;200;246;land;false;plains;1
672;250;243;142;land;false;hills;1
673;172;134;208;land;false;plains;1
674;233;86;191;land;true;plains;1
675;215;150;248;land;false;hills;1
676;239;241;103;land;false;hills;1
677;162;224;158;land;false;forest;1
678;188;214;102;land;false;plains;1
679;223;227;161;land;false;forest;1
680;185;238;202;land;false;jungle;1
681;123;198;212;land;false;plains;1
682;219;160;217;land;false;hills;1
683;104;218;212;land;true;plains;1
684;253;145;132;land;false;plains;1
685;238;213;159;land;false;plains;1
686;207;117;222;land;false;hills;1
687;201;248;77;land;false;plains;1
688;229;208;105;land;false;plains;1
689;67;210;250;land;false;mountain;1
690;238;223;203;land;false;marsh;1
691;243;75;227;land;false;plains;1
692;250;251;4;land;false;marsh;1
693;247;212;189;land;false;mountain;1
694;225;165;142;land;false;mountain;1
695;195;219;209;land;false;plains;1
696;237;136;170;land;false;forest;1
697;245;219;218;land;false;plains;1
698;233;224;117;land;false;plains;1
699;60;230;219;land;false;jungle;1
700;196;247;136;land;false;jungle;1
701;177;240;132;land;true;plains;1
702;141;227;169;land;false;marsh;1
703;248;233;237;land;false;forest;1
704;219;83;238;land;false;hills;1
705;141;162;227;land;true;plains;1
706;212;172;238;land;false;mountain;1
707;198;162;170;land;false;forest;1
708;161;249;157;land;false;plains;1
709;237;203;232;land;false;plains;1
710;228;235;138;land;true;forest;1
711;158;140;246;land;false;hills;1
712;166;205;163;land;false;plains;1
713;147;246;173;land;false;plains;1
714;239;246;180;land;false;plains;1
715;133;196;189;land;false;desert;1
716;193;218;251;land;false;mountain;1
717;144;175;226;land;false;mountain;1
718;174;132;217;land;false;hills;1
719;185;220;157;land;false;jungle;1
720;181;222;172;land;false;plains;1
721;211;76;226;land;false;forest;1
722;245;133;191;land;true;forest;1
723;127;188;235;land;false;forest;1
724;207;198;206;land;false;forest;1
725;242;208;194;land;false;hills;1
726;237;194;150;land;false;jungle;1
727;237;52;218;land;false;hills;1
728;129;156;248;land;false;forest;1
729;200;221;254;land;false;plains;1
730;157;230;132;land;false;plains;1
731;170;246;137;land;false;hills;1
732;200;175;197;land;false;plains;1
733;247;252;174;land;true;plains;1
734;206;61;244;land;false;forest;1
735;226;162;210;land;false;plains;1
736;169;247;183;land;false;plains;1
737;120;189;243;land;false;forest;1
738;226;159;131;land;false;forest;1
739;178;193;236;land;false;mountain;1
740;188;184;152;land;false;plains;1
741;198;187;142;land;false;mountain;1
742;151;244;126;land;false;plains;1
743;103;212;199;land;false;forest;1
744;241;222;133;land;false;mountain;1
745;226;170;230;land;false;plains;1
746;117;193;221;land;false;desert;1
747;233;182;113;land;true;forest;1
748;208;131;205;land;false;hills;1
749;168;184;204;land;false;plains;1
750;163;143;206;land;false;plains;1
751;114;244;170;land;false;plains;1
752;230;232;69;land;false;plains;1
753;245;96;197;land;false;urban;1
754;245;238;113;land;false;mountain;1
755;63;244;236;land;false;plains;1
756;91;236;198;land;false;hills;1
757;212;171;239;land;false;mountain;1
758;174;173;252;land;false;plains;1
759;172;161;185;land;false;plains;1
760;217;215;179;land;false;mountain;1
761;253;160;182;land;false;mountain;1
762;243;213;201;land;false;hills;1
763;153;247;107;land;false;mountain;1
764;198;252;170;land;false;forest;1
765;100;189;234;land;false;plains;1
766;246;243;209;land;false;plains;1
767;249;244;13;land;true;jungle;1
768;41;214;252;land;false;forest;1
769;246;69;240;land;false;plains;1
770;40;253;213;land;false;forest;1
771;246;215;176;land;false;plains;1
772;197;113;192;land;false;plains;1
773;147;244;129;land;false;plains;1
774;104;170;254;land;false;mountain;1
775;130;235;196;land;false;plains;1
776;200;229;217;land;false;forest;1
777;189;239;134;land;true;plains;1
778;154;223;212;land;true;plains;1
779;198;218;148;land;false;plains;1
780;98;249;166;land;false;forest;1
781;208;111;212;land;false;mountain;1
782;160;171;231;land;false;desert;1
783;122;180;224;land;false;forest;1
784;24;250;235;land;false;hills;1
785;230;99;214;land;false;mountain;1
786;209;241;71;land;false;plains;1
787;211;198;142;land;false;forest;1
788;207;199;179;land;false;plains;1
789;199;165;216;land;false;plains;1
790;129;211;245;land;false;plains;1
791;240;130;180;land;false;forest;1
792;25;246;240;land;false;hills;1
793;203;62;248;land;false;plains;1
794;204;194;219;land;false;hills;1
795;243;212;53;land;false;forest;1
796;224;234;237;land;false;plains;1
797;244;112;231;land;true;urban;1
798;240;135;152;land;false;marsh;1
799;152;217;208;land;false;plains;1
800;126;200;189;land;false;desert;1
801;86;248;249;land;false;marsh;1
802;217;221;227;land;false;plains;1
803;196;189;156;land;false;forest;1
804;154;149;227;land;false;forest;1
805;249;66;219;land;false;jungle;1
806;244;244;71;land;false;mountain;1
807;64;250;251;land;false;plains;1
808;166;106;239;land;false;plains;1
809;230;204;208;land;false;hills;1
810;250;69;243;land;false;hills;1
811;81;172;252;land;true;plains;1
812;197;223;111;land;false;plains;1
813;252;152;196;land;false;forest;1
