6;naval_base;3408.00;10.00;712.00;-3.93;15646
6;bunker;3402.00;10.00;713.00;5.28;0
6;bunker;3396.00;10.00;711.00;0.20;0
6;bunker;3404.00;10.00;706.00;3.22;0
6;bunker;3405.00;10.00;710.00;5.88;0
6;coastal_bunker;3410.00;10.00;708.00;-3.93;0
6;coastal_bunker;3395.00;10.00;711.00;-1.57;0
6;coastal_bunker;3400.00;10.00;715.00;-2.82;0
6;coastal_bunker;3407.00;10.00;705.00;0.79;0
6;dockyard;3408.00;10.00;711.00;-3.93;0
6;anti_air_building;3401.00;10.00;710.00;4.83;0
6;anti_air_building;3399.00;10.00;709.00;0.11;0
6;anti_air_building;3400.00;10.00;709.00;2.78;0
6;synthetic_refinery;3403.00;10.00;714.00;5.44;0
6;fuel_silo;3403.00;10.00;714.00;2.17;0
6;radar_station;3403.00;10.00;710.00;5.77;0
6;rocket_site;3405.00;10.00;712.00;1.22;0
6;nuclear_reactor;3405.00;10.00;712.00;5.34;0
7;arms_factory;3403.00;10.00;793.00;1.59;0
7;arms_factory;3414.00;10.00;789.00;4.25;0
7;arms_factory;3392.00;10.15;793.00;0.99;0
7;arms_factory;3418.00;10.68;783.00;3.66;0
7;arms_factory;3405.00;10.00;791.00;0.04;0
7;arms_factory;3397.00;12.55;785.00;2.70;0
7;industrial_complex;3389.00;10.40;793.00;5.72;0
7;industrial_complex;3415.00;10.65;783.00;0.64;0
7;industrial_complex;3397.00;10.00;801.00;4.76;0
7;industrial_complex;3405.00;10.90;784.00;2.61;0
7;industrial_complex;3391.00;10.00;800.00;2.71;0
7;industrial_complex;3421.00;10.15;784.00;0.55;0
7;air_base;3394.00;10.00;801.00;3.21;0
7;naval_base;3382.00;9.73;802.00;-1.57;15789
7;naval_base;3409.00;10.00;797.00;-3.14;15789
7;naval_base;3420.00;10.00;793.00;-3.93;15830
7;naval_base;3411.00;10.00;787.00;-2.86;15789
7;naval_base;3422.00;10.00;789.00;-4.39;15830
7;naval_base;3391.00;10.00;806.00;-3.14;15789
7;naval_base;3382.00;10.85;790.00;-2.36;15789
7;naval_base;3408.00;10.00;787.00;1.57;15789
7;naval_base;3394.00;10.00;805.00;-3.93;15789
7;bunker;3402.00;10.00;796.00;5.79;0
7;bunker;3405.00;10.00;793.00;0.71;0
7;bunker;3420.00;10.50;783.00;4.83;0
7;bunker;3392.00;10.90;790.00;0.11;0
7;bunker;3382.00;10.00;800.00;2.78;0
7;bunker;3390.00;10.00;795.00;5.44;0
7;bunker;3387.00;10.00;803.00;2.17;0
7;bunker;3406.00;11.43;783.00;3.38;0
7;bunker;3415.00;10.00;790.00;1.22;0
7;bunker;3397.00;10.00;801.00;5.34;0
7;bunker;3424.00;10.00;785.00;5.45;0
7;bunker;3391.00;10.90;791.00;3.29;0
7;bunker;3407.00;10.00;798.00;5.95;0
7;coastal_bunker;3399.00;10.00;800.00;-3.93;0
7;coastal_bunker;3384.00;9.73;796.00;-1.57;0
7;coastal_bunker;3405.00;9.73;799.00;-3.14;0
7;coastal_bunker;3408.00;10.00;788.00;1.57;0
7;coastal_bunker;3418.00;9.73;795.00;-3.93;0
7;coastal_bunker;3424.00;10.00;788.00;-4.39;0
7;coastal_bunker;3386.00;10.35;792.00;-2.36;0
7;coastal_bunker;3411.00;9.73;788.00;-2.86;0
7;coastal_bunker;3392.00;10.00;806.00;-3.14;0
7;dockyard;3382.00;10.85;790.00;-2.36;0
7;anti_air_building;3419.00;10.55;783.00;3.45;0
7;anti_air_building;3424.00;10.00;785.00;1.29;0
7;anti_air_building;3396.00;10.00;802.00;2.85;0
7;synthetic_refinery;3391.00;10.00;801.00;5.51;0
7;fuel_silo;3402.00;10.45;791.00;1.90;0
7;radar_station;3404.00;10.07;791.00;5.50;0
7;rocket_site;3414.00;11.70;779.00;6.12;0
7;nuclear_reactor;3405.00;10.00;796.00;3.96;0
8;arms_factory;3377.00;10.57;752.00;0.99;0
8;arms_factory;3387.00;10.00;745.00;3.66;0
8;arms_factory;3375.00;13.00;763.00;0.04;0
8;arms_factory;3368.00;10.00;748.00;2.70;0
8;arms_factory;3365.00;10.85;760.00;5.72;0
8;arms_factory;3378.00;10.00;748.00;0.64;0
8;industrial_complex;3377.00;10.90;754.00;4.76;0
8;industrial_complex;3381.00;11.00;756.00;2.61;0
8;industrial_complex;3387.00;10.00;752.00;2.71;0
8;industrial_complex;3373.00;10.50;754.00;0.55;0
8;industrial_complex;3372.00;11.70;761.00;3.21;0
8;industrial_complex;3387.00;10.00;741.00;4.77;0
8;air_base;3388.00;10.00;749.00;1.16;0
8;naval_base;3366.00;9.50;746.00;-1.57;15648
8;naval_base;3367.00;10.35;756.00;-1.19;15648
8;naval_base;3394.00;10.00;745.00;1.11;15646
8;naval_base;3390.00;10.00;751.00;-4.39;15646
8;naval_base;3372.00;9.50;743.00;-1.11;15648
8;naval_base;3382.00;9.73;740.00;0.00;15646
8;bunker;3388.00;10.00;756.00;1.67;0
8;bunker;3371.00;11.40;759.00;5.79;0
8;bunker;3383.00;10.25;748.00;0.71;0
8;bunker;3372.00;10.00;745.00;4.83;0
8;bunker;3367.00;10.00;749.00;0.11;0
8;bunker;3383.00;10.85;757.00;2.78;0
8;bunker;3390.00;10.00;742.00;5.44;0
8;bunker;3377.00;10.00;742.00;2.17;0
8;coastal_bunker;3375.00;9.50;742.00;0.98;0
8;coastal_bunker;3385.00;9.50;737.00;0.00;0
8;coastal_bunker;3394.00;10.00;744.00;1.11;0
8;coastal_bunker;3365.00;10.40;758.00;-1.19;0
8;coastal_bunker;3390.00;10.00;753.00;-4.39;0
8;coastal_bunker;3368.00;10.00;752.00;-1.57;0
8;dockyard;3392.00;10.00;749.00;1.11;0
8;anti_air_building;3388.00;10.00;749.00;3.89;0
8;anti_air_building;3377.00;11.63;759.00;1.73;0
8;anti_air_building;3385.00;10.00;739.00;4.40;0
8;synthetic_refinery;3373.00;10.93;756.00;0.78;0
8;fuel_silo;3371.00;12.30;763.00;2.34;0
8;radar_station;3380.00;10.55;751.00;0.45;0
8;rocket_site;3369.00;10.00;745.00;2.84;0
8;nuclear_reactor;3388.00;10.00;756.00;5.50;0
9;arms_factory;3312.00;10.00;772.00;0.04;0
9;arms_factory;3329.00;11.00;787.00;2.70;0
9;arms_factory;3319.00;10.10;784.00;5.72;0
9;arms_factory;3326.00;10.00;773.00;0.64;0
9;arms_factory;3317.00;10.00;783.00;4.76;0
9;arms_factory;3314.00;10.05;778.00;2.61;0
9;industrial_complex;3329.00;10.95;783.00;2.71;0
9;industrial_complex;3322.00;10.32;785.00;0.55;0
9;industrial_complex;3322.00;10.00;772.00;3.21;0
9;industrial_complex;3315.00;10.00;773.00;4.77;0
9;industrial_complex;3329.00;11.07;789.00;1.16;0
9;industrial_complex;3316.00;10.00;772.00;5.28;0
9;air_base;3328.00;10.35;774.00;0.20;0
9;naval_base;3319.00;9.50;788.00;-1.33;15733
9;naval_base;3309.00;9.50;770.00;0.24;15695
9;naval_base;3310.00;9.73;782.00;-2.36;15733
9;naval_base;3311.00;9.73;770.00;-1.11;15695
9;naval_base;3321.00;9.73;766.00;-0.24;15648
9;naval_base;3316.00;9.73;785.00;-2.76;15733
9;bunker;3310.00;10.00;780.00;0.71;0
9;bunker;3320.00;10.18;786.00;4.83;0
9;bunker;3321.00;10.00;769.00;0.11;0
9;bunker;3326.00;10.80;780.00;2.78;0
9;bunker;3313.00;10.00;775.00;5.44;0
9;bunker;3318.00;10.00;775.00;2.17;0
9;bunker;3338.00;11.05;792.00;3.38;0
9;bunker;3310.00;10.00;775.00;1.22;0
9;bunker;3332.00;10.85;771.00;5.34;0
9;bunker;3329.00;11.10;790.00;5.45;0
9;bunker;3335.00;11.60;781.00;3.29;0
9;coastal_bunker;3319.00;9.73;789.00;-1.33;0
9;coastal_bunker;3310.00;9.73;782.00;-2.36;0
9;coastal_bunker;3312.00;9.50;769.00;0.32;0
9;coastal_bunker;3306.00;9.50;774.00;-1.11;0
9;coastal_bunker;3321.00;9.73;766.00;-0.24;0
9;coastal_bunker;3316.00;10.00;784.00;-2.76;0
9;dockyard;3308.00;9.50;780.00;-2.36;0
9;anti_air_building;3328.00;10.93;791.00;0.18;0
9;anti_air_building;3326.00;10.80;781.00;2.84;0
9;anti_air_building;3326.00;10.23;776.00;5.50;0
9;synthetic_refinery;3341.00;10.95;793.00;2.24;0
9;fuel_silo;3311.00;10.00;771.00;3.45;0
9;radar_station;3326.00;10.80;782.00;1.85;0
9;rocket_site;3320.00;10.48;780.00;2.85;0
9;nuclear_reactor;3330.00;10.80;771.00;5.51;0
10;arms_factory;3249.00;10.00;752.00;5.72;0
10;arms_factory;3217.00;10.00;745.00;0.64;0
10;arms_factory;3246.00;10.00;752.00;4.76;0
10;arms_factory;3243.00;10.00;751.00;2.61;0
10;arms_factory;3230.00;10.00;755.00;2.71;0
10;arms_factory;3244.00;10.00;754.00;0.55;0
10;industrial_complex;3221.00;10.00;745.00;3.21;0
10;industrial_complex;3233.00;10.00;756.00;4.77;0
10;industrial_complex;3243.00;10.00;752.00;1.16;0
10;industrial_complex;3235.00;10.00;755.00;5.28;0
10;industrial_complex;3223.00;10.00;747.00;0.20;0
10;industrial_complex;3254.00;10.00;742.00;3.22;0
10;air_base;3234.00;10.00;757.00;5.88;0
10;naval_base;3227.00;9.50;754.00;-1.57;15695
10;naval_base;3220.00;10.00;750.00;-2.68;15725
10;naval_base;3220.00;10.00;742.00;-1.57;15650
10;naval_base;3250.00;10.00;752.00;-3.93;15695
10;naval_base;3260.00;10.00;745.00;-3.14;15695
10;naval_base;3258.00;9.50;741.00;0.00;15695
10;naval_base;3246.00;9.50;749.00;0.00;15695
10;bunker;3258.00;10.00;745.00;2.78;0
10;bunker;3247.00;10.00;755.00;5.44;0
10;bunker;3256.00;10.00;744.00;2.17;0
10;bunker;3222.00;10.00;746.00;3.38;0
10;bunker;3216.00;10.00;746.00;1.22;0
10;bunker;3243.00;10.00;752.00;5.34;0
10;bunker;3233.00;10.00;753.00;5.45;0
10;coastal_bunker;3236.00;9.73;753.00;-1.57;0
10;coastal_bunker;3217.00;9.73;742.00;-1.57;0
10;coastal_bunker;3216.00;9.73;748.00;0.98;0
10;coastal_bunker;3257.00;10.00;748.00;-3.14;0
10;coastal_bunker;3244.00;9.73;750.00;0.00;0
10;coastal_bunker;3250.00;10.00;751.00;-3.93;0
10;coastal_bunker;3258.00;10.00;742.00;0.00;0
10;dockyard;3223.00;10.00;750.00;-2.68;0
10;anti_air_building;3257.00;10.00;742.00;0.18;0
10;anti_air_building;3247.00;10.00;754.00;2.84;0
10;anti_air_building;3257.00;10.00;744.00;5.50;0
10;synthetic_refinery;3236.00;10.00;756.00;2.24;0
10;fuel_silo;3248.00;10.00;756.00;3.45;0
10;radar_station;3235.00;9.50;752.00;1.85;0
10;rocket_site;3220.00;10.00;748.00;2.85;0
10;nuclear_reactor;3258.00;10.00;745.00;5.51;0
11;arms_factory;3419.00;12.05;774.00;4.76;0
11;arms_factory;3420.00;12.15;774.00;2.61;0
11;arms_factory;3419.00;10.00;757.00;2.71;0
11;arms_factory;3430.00;10.00;760.00;0.55;0
11;arms_factory;3411.00;10.00;753.00;3.21;0
11;arms_factory;3412.00;10.00;753.00;4.77;0
11;industrial_complex;3410.00;10.00;757.00;1.16;0
11;industrial_complex;3429.00;10.00;767.00;5.28;0
11;industrial_complex;3420.00;11.65;768.00;0.20;0
11;industrial_complex;3420.00;11.80;776.00;3.22;0
11;industrial_complex;3422.00;11.78;776.00;5.88;0
11;industrial_complex;3415.00;10.30;762.00;2.26;0
11;air_base;3426.00;10.00;761.00;0.11;0
11;naval_base;3408.00;9.50;753.00;-0.17;15646
11;naval_base;3426.00;10.00;756.00;0.38;15763
11;naval_base;3432.00;9.73;760.00;0.46;15763
11;naval_base;3411.00;9.50;752.00;-1.11;15646
11;bunker;3419.00;11.45;767.00;0.11;0
11;bunker;3423.00;12.00;774.00;2.78;0
11;bunker;3410.00;10.00;758.00;5.44;0
11;bunker;3426.00;10.20;765.00;2.17;0
11;bunker;3425.00;10.00;762.00;3.38;0
11;bunker;3431.00;10.00;767.00;1.22;0
11;bunker;3421.00;10.00;754.00;5.34;0
11;coastal_bunker;3433.00;10.00;764.00;0.46;0
11;coastal_bunker;3424.00;9.50;754.00;0.38;0
11;coastal_bunker;3419.00;10.00;753.00;0.79;0
11;coastal_bunker;3409.00;9.73;753.00;-0.17;0
11;dockyard;3419.00;10.00;753.00;0.79;0
11;anti_air_building;3411.00;10.00;755.00;1.73;0
11;anti_air_building;3408.00;10.00;756.00;4.40;0
11;anti_air_building;3419.00;10.00;760.00;0.78;0
11;synthetic_refinery;3423.00;12.00;774.00;2.34;0
11;fuel_silo;3419.00;11.80;775.00;0.18;0
11;radar_station;3421.00;11.30;767.00;4.49;0
11;rocket_site;3431.00;10.00;761.00;5.50;0
11;nuclear_reactor;3415.00;10.00;753.00;2.24;0
12;arms_factory;3347.00;13.07;788.00;2.71;0
12;arms_factory;3367.00;14.15;769.00;0.55;0
12;arms_factory;3361.00;21.68;780.00;3.21;0
12;arms_factory;3363.00;20.40;777.00;4.77;0
12;arms_factory;3354.00;16.70;781.00;1.16;0
12;arms_factory;3365.00;22.75;780.00;5.28;0
12;industrial_complex;3349.00;12.40;792.00;0.20;0
12;industrial_complex;3357.00;18.40;780.00;3.22;0
12;industrial_complex;3343.00;13.40;785.00;5.88;0
12;industrial_complex;3354.00;13.10;772.00;2.26;0
